,account_length,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
217,87.0,0.0,207.8,113.0,35.33,182.2,109.0,15.49,163.4,98.0,7.35,13.0,3.0,3.51,1.0
218,59.0,0.0,119.0,119.0,20.23,134.5,115.0,10.943999999999999,298.6,75.0,13.44,9.0,6.0,2.8,2.0
219,103.0,0.0,244.84,116.0,41.79,135.4,97.0,11.51,190.9,73.0,8.59,9.9,7.0,2.67,1.0
220,101.0,0.0,131.0,148.0,22.27,237.7,126.0,20.2,281.3,111.0,12.66,12.6,4.0,3.4,3.0
221,72.0,7.2,129.8,106.0,22.07,188.7,138.0,16.848000000000003,198.93999999999997,116.0,9.56,8.3,4.0,2.24,4.0
222,108.0,0.0,275.9,84.0,46.9,203.0,91.0,16.522,211.4,108.0,9.51,6.7,4.0,1.81,2.0
223,80.0,0.0,198.04000000000002,124.0,36.26,189.6,86.0,18.112000000000002,193.7,107.0,8.72,12.1,2.0,3.27,1.0
224,117.0,0.0,128.6,92.0,23.766,191.7,61.0,16.29,121.7,117.0,5.48,12.4,9.0,2.942,2.0
225,51.0,0.0,95.3,103.0,25.362,189.3,116.0,16.09,238.7,110.0,10.74,13.6,4.0,3.67,1.0
226,126.0,0.0,152.4,94.0,25.91,166.2,91.0,14.13,199.2,84.0,8.96,10.2,1.0,2.75,1.0
227,149.0,0.0,194.9,108.0,33.13,187.1,102.0,15.9,174.9,168.0,7.87,8.2,4.0,2.21,4.0
228,158.0,0.0,159.8,112.0,36.5,262.9,115.0,22.35,228.9,68.0,10.3,11.6,2.0,3.13,1.0
229,66.0,0.0,180.4,99.0,30.67,135.1,114.0,11.48,206.0,98.0,9.27,9.5,6.0,2.57,1.0
230,82.0,0.0,164.1,84.0,30.768,317.7,109.0,20.594,241.5,87.0,10.87,13.3,4.0,3.59,1.0
231,127.0,0.0,211.1,62.0,35.89,235.2,143.0,19.99,227.5,66.0,10.24,15.6,3.0,2.448,2.0
232,108.0,19.0,208.88000000000002,98.0,53.11,271.4,122.0,23.07,162.6,91.0,7.32,10.1,6.0,2.73,0.0
233,106.0,27.0,223.3,97.0,37.96,212.5,131.0,18.0,154.6,149.0,6.96,11.6,2.0,3.13,1.0
234,62.0,0.0,166.9,76.0,28.37,223.6,113.0,19.01,242.7,87.0,8.5,5.34,5.0,1.4460000000000002,1.0
235,48.0,12.8,192.9,60.0,32.79,179.2,104.4,15.23,185.5,87.0,8.35,18.7,7.0,5.05,0.0
236,58.0,28.0,236.8,89.0,40.26,193.76,91.0,13.46,212.3,97.0,9.55,8.540000000000001,3.0,2.16,2.0
237,138.0,0.0,178.0,99.0,25.45,160.0,97.0,13.6,256.5,161.0,11.54,9.5,5.0,2.57,1.0
238,81.0,17.0,268.1,94.0,45.58,156.1,124.0,13.27,160.4,99.6,7.22,10.02,5.0,3.67,2.0
239,36.0,0.0,205.56,119.0,41.65,195.5,91.0,16.62,165.7,87.0,7.46,10.64,7.0,2.11,1.0
240,90.0,22.0,187.9,121.0,31.94,209.9,101.0,17.84,256.7,102.0,11.55,10.4,5.0,2.81,2.0
241,177.0,21.0,234.0,108.0,39.78,238.0,61.0,20.23,201.9,125.0,9.09,8.8,4.0,2.38,0.0
242,108.0,36.0,153.8,105.0,26.15,246.2,62.0,18.689999999999998,150.9,125.0,6.79,11.1,4.0,3.0,1.0
243,25.0,0.0,168.68,51.0,26.538,225.2,74.0,19.14,197.4,95.0,8.88,12.0,3.0,3.24,0.0
244,133.0,49.0,229.4,78.0,39.0,219.5,106.0,18.66,172.3,94.8,7.75,12.0,4.0,3.24,3.0
245,90.0,0.0,68.8,124.0,11.7,168.1,106.0,14.29,281.7,96.0,12.68,9.8,5.0,2.65,1.0
246,94.0,0.0,200.2,113.0,34.03,128.9,94.2,13.056000000000001,278.9,109.0,12.55,10.4,5.0,2.81,0.0
247,68.0,0.0,134.6,73.0,27.636000000000003,206.8,117.0,17.58,138.4,104.0,6.23,9.4,2.0,2.54,2.0
248,171.0,0.0,232.4,101.0,39.51,182.0,80.0,15.47,271.8,133.0,12.23,9.5,3.0,2.57,0.0
249,122.0,0.0,126.0,89.0,21.42,147.0,95.0,12.5,280.2,97.0,12.61,5.6,4.0,1.51,0.0
250,94.0,0.0,175.9,121.0,29.9,222.1,94.0,18.88,191.8,123.0,8.63,10.9,5.0,2.94,1.0
251,25.0,0.0,169.23999999999998,99.0,27.49,216.1,89.0,18.444,176.7,115.0,7.95,12.4,6.0,3.35,1.0
252,120.0,0.0,112.6,80.0,19.14,124.4,86.0,10.57,234.9,88.0,10.57,8.1,3.0,2.19,6.0
253,107.0,26.0,234.0,98.0,38.396,223.9,103.0,19.03,246.5,105.0,11.09,13.8,1.0,3.73,1.0
254,78.0,0.0,226.3,88.0,38.47,306.2,81.0,26.03,200.9,120.0,9.04,7.8,7.0,2.11,1.0
255,93.0,0.0,174.1,127.0,29.6,176.8,73.0,15.03,240.0,111.0,10.8,10.7,3.0,2.89,0.0
256,80.0,0.0,195.6,70.8,33.25,221.5,122.0,18.83,182.0,76.2,8.19,10.8,1.0,2.92,1.0
257,127.0,0.0,200.8,104.0,31.874000000000002,181.4,110.0,15.42,89.7,49.0,4.04,9.7,5.0,2.62,0.0
258,82.0,41.0,116.9,74.0,19.87,228.2,115.0,19.35,251.4,89.0,11.31,9.9,8.0,2.67,1.0
259,44.0,0.0,225.6,118.0,38.35,215.47999999999996,122.0,11.51,158.88,96.0,8.55,12.1,5.0,3.27,1.0
260,69.0,5.6,272.9,122.0,46.39,188.4,97.0,17.348000000000003,132.4,87.0,5.96,10.5,3.0,2.84,2.0
261,89.0,14.4,215.9,106.0,36.7,211.1,89.0,16.606,252.9,106.0,11.38,8.8,4.0,2.38,0.0
262,69.0,0.0,199.7,121.0,33.95,189.4,92.0,16.1,264.0,120.0,11.88,11.1,4.0,3.0,6.0
263,64.0,31.0,190.5,121.0,47.92,240.6,104.0,16.802,212.2,120.0,9.55,7.0,5.0,1.89,3.0
264,167.0,0.0,181.2,112.2,30.8,262.5,103.6,22.31,214.0,88.0,9.63,8.4,4.0,2.27,0.0
265,139.0,0.0,63.3,116.0,10.76,177.3,113.0,13.812000000000001,171.6,82.0,7.72,14.2,4.0,3.83,1.0
267,104.0,0.0,189.3,73.0,32.18,156.2,120.0,13.28,232.2,76.0,10.45,7.5,8.0,2.03,3.0
268,166.0,0.0,156.8,100.0,29.744,171.5,93.0,14.58,149.1,97.0,6.71,11.2,10.0,3.02,1.0
269,68.0,0.0,172.3,135.0,29.29,190.2,93.0,16.17,297.6,84.0,13.39,10.4,2.0,2.81,1.0
270,78.0,13.2,140.0,90.6,27.926,216.8,73.0,18.43,224.5,102.0,10.1,9.0,3.2,2.43,2.0
271,60.0,0.0,187.71999999999997,94.0,37.57,308.2,101.0,26.2,233.2,94.0,10.49,9.559999999999999,6.8,2.73,1.0
272,184.0,0.0,167.2,133.0,28.42,162.1,89.6,13.78,156.9,81.0,7.06,9.5,4.0,2.57,1.0
273,171.0,0.0,191.6,83.0,32.57,181.1,103.0,15.39,195.3,73.0,8.79,8.6,3.0,2.32,3.0
274,68.0,0.0,172.5,115.0,29.33,221.9,126.0,18.86,170.9,98.0,7.654000000000001,6.8,8.0,1.84,4.0
275,88.0,0.0,294.3,99.6,50.03,172.1,104.0,14.63,177.3,105.0,7.98,5.8,7.0,1.57,2.0
276,130.0,0.0,289.1,79.0,49.15,150.1,106.0,12.76,163.4,98.0,7.35,11.68,4.0,3.65,1.0
277,156.0,0.0,162.6,113.0,27.64,260.2,90.0,22.12,214.7,93.0,9.66,10.9,2.0,2.94,0.0
278,92.0,27.0,233.6,126.0,39.71,152.9,94.0,13.0,262.1,95.0,11.79,12.8,4.0,3.46,1.0
279,151.0,31.0,240.7,102.0,40.92,106.5,96.0,16.922000000000004,195.7,128.0,8.81,10.6,2.0,2.86,2.0
280,78.0,0.0,290.5,119.0,49.39,158.4,75.0,13.46,255.6,101.0,11.5,8.6,6.0,2.32,2.0
281,102.0,0.0,183.2,118.2,31.14,187.5,113.0,15.934000000000001,232.3,77.0,10.45,9.2,5.0,2.48,1.0
282,131.0,0.0,155.6,78.0,26.45,165.2,134.0,14.04,184.1,89.0,8.28,8.7,6.6,1.95,2.0
283,127.0,0.0,220.7,100.0,37.52,170.2,89.0,16.122,278.4,73.0,12.53,15.0,4.0,4.05,3.0
284,100.0,0.0,303.0,93.0,51.51,175.6,89.0,14.93,135.2,102.0,6.08,10.4,5.0,2.864,1.0
285,94.0,0.0,114.4,115.0,19.45,183.9,79.0,15.910000000000002,205.2,78.0,9.23,5.9,2.0,1.59,3.0
286,81.0,36.0,164.8,106.0,23.764,210.2,138.0,17.87,173.6,78.0,7.81,9.7,2.0,1.16,2.0
287,160.0,0.0,237.1,107.4,40.31,238.4,127.0,20.26,181.3,100.0,8.16,10.7,8.0,2.89,2.0
288,100.0,0.0,180.26,106.0,37.45,126.1,124.0,10.72,242.0,67.0,10.89,10.2,1.0,2.75,3.0
289,78.0,26.0,189.0,98.0,32.13,191.7,67.0,16.29,217.0,68.0,9.76,11.3,3.0,3.05,0.0
290,139.0,0.0,172.6,92.0,29.34,281.7,106.2,23.94,253.4,117.0,11.4,10.5,3.0,2.84,3.0
291,88.0,0.0,168.8,141.0,28.7,211.5,129.0,17.98,86.9,92.0,3.91,10.5,5.4,2.84,3.0
292,152.0,39.0,192.94,137.0,41.33,236.7,103.0,20.12,191.2,118.0,8.6,9.9,3.0,2.67,1.0
293,144.0,0.0,109.9,111.6,18.683999999999997,171.3,74.2,14.56,169.9,83.0,7.65,7.4,4.0,2.0,0.0
294,45.0,40.0,179.0,114.0,30.43,272.6,99.0,21.208000000000002,67.1,80.0,3.02,10.8,3.0,2.92,3.0
295,127.0,0.0,324.3,106.0,55.13,141.6,90.0,12.04,207.6,90.0,9.34,12.8,7.0,3.46,1.0
296,102.0,0.0,158.28000000000003,85.0,11.85,189.42000000000002,107.0,19.25,128.5,104.0,5.78,11.1,2.0,3.0,2.0
297,49.0,32.0,176.9,81.8,30.07,227.0,121.0,19.3,204.4,115.0,9.2,15.1,3.0,4.08,3.0
298,36.0,0.0,140.4,117.0,23.87,204.5,121.0,17.38,251.3,107.8,11.31,8.7,3.6,2.35,2.0
299,13.0,0.0,167.4,117.0,28.46,145.5,102.0,19.0,215.8,108.0,9.71,9.0,3.0,2.43,1.0
300,151.0,27.0,166.4,112.0,28.29,203.32,122.0,19.92,161.1,95.0,7.25,9.5,3.6,1.49,0.0
301,111.0,0.0,157.38000000000002,108.0,29.16,204.4,106.0,18.482,238.8,90.0,10.75,10.7,4.0,2.89,3.0
302,135.0,0.0,177.2,151.0,30.12,209.3,83.0,17.79,236.3,104.0,10.63,11.1,5.0,3.0,2.0
303,114.0,34.0,114.5,64.0,19.47,229.3,84.0,19.49,288.8,68.0,13.0,10.4,16.0,2.81,0.0
304,122.0,34.0,205.1,123.0,34.87,203.3,123.0,17.28,126.7,106.0,5.7,10.7,4.6,2.89,2.0
305,89.0,0.0,208.4,112.0,35.43,189.5,116.0,16.11,264.4,101.0,11.9,7.4799999999999995,1.0,4.54,0.0
306,96.0,0.0,125.8,102.0,21.39,248.76,111.0,20.77,160.04000000000002,90.0,7.55,10.26,2.0,2.43,2.0
307,106.0,0.0,204.3,97.0,31.65,278.96000000000004,89.0,21.9,164.3,106.0,7.39,11.0,4.0,3.2400000000000007,2.0
308,122.0,16.0,128.9,136.0,21.91,244.4,133.0,20.77,148.7,133.0,6.69,10.7,5.0,2.89,0.0
309,87.0,16.0,207.82,113.8,43.76,232.0,101.0,19.72,143.2,85.6,6.44,14.7,2.0,3.97,1.0
310,145.0,0.0,176.54000000000002,113.0,32.18,203.7,92.0,17.31,218.3,103.0,9.82,14.2,3.0,3.83,5.0
311,136.0,24.0,50.1,134.0,8.52,217.8,89.0,25.14,197.99999999999997,115.0,5.03,11.0,6.0,2.97,0.0
312,111.0,0.0,165.5,72.0,28.14,228.9,73.0,19.46,169.7,103.0,7.64,9.7,6.0,2.62,2.0
313,167.0,0.0,143.7,108.0,24.43,75.6,111.0,6.43,217.9,107.6,9.81,9.28,4.0,2.67,0.0
314,88.0,0.0,166.4,100.8,28.29,186.7,118.0,15.87,251.6,89.0,11.32,14.5,4.0,3.92,0.0
315,131.0,0.0,264.2,118.0,44.91,180.0,89.0,15.3,223.9,104.0,10.08,9.540000000000001,1.0,2.89,2.0
316,90.0,6.0,125.88,82.4,32.66,269.3,125.0,22.89,259.6,97.0,11.68,11.7,4.0,3.16,2.0
317,95.0,0.0,145.4,96.2,24.72,334.1,109.0,28.4,209.8,72.0,9.44,8.8,4.4,2.38,1.0
318,42.0,16.0,194.61999999999998,71.4,40.94,212.6,121.0,18.07,271.7,138.0,12.23,9.4,4.0,2.54,1.0
319,69.0,0.0,164.48000000000002,98.0,29.02,111.6,109.0,9.49,171.5,107.0,7.72,4.8,7.0,1.3,3.0
320,99.0,0.0,221.0,118.0,37.57,138.8,104.0,11.8,198.6,96.0,8.94,12.1,4.0,3.27,0.0
321,72.0,0.0,180.0,109.0,30.6,292.7,96.0,24.88,194.9,114.0,8.77,10.8,4.0,2.92,0.0
322,88.0,14.0,298.8,92.0,50.8,207.3,86.0,17.62,257.9,65.0,11.61,11.9,4.0,3.21,5.0
323,113.0,0.0,317.1,92.4,53.91,224.8,70.0,19.11,215.1,90.0,9.68,13.6,2.0,3.67,1.0
324,142.0,23.0,102.2,103.0,17.37,229.7,117.0,19.52,176.3,100.0,7.93,9.0,4.0,2.43,1.0
325,3.0,0.0,182.9,87.0,31.09,172.1,103.0,14.63,233.1,89.0,10.49,12.1,3.0,3.27,4.0
326,23.0,0.0,155.6,122.0,26.45,223.8,82.0,18.062,50.9,130.0,2.29,10.6,3.0,2.52,4.0
327,75.0,0.0,184.8,126.0,31.42,198.6,96.2,16.88,103.0,90.0,4.64,8.3,3.0,2.24,1.0
328,151.0,0.0,175.7,110.4,29.87,152.3,85.4,12.95,140.0,88.0,6.3,10.7,10.0,2.89,1.0
329,91.0,0.0,251.5,57.0,30.046000000000003,179.1,113.0,15.22,163.2,72.0,7.34,6.6,3.0,1.78,1.0
330,78.0,0.0,131.6,102.0,22.37,290.4,134.0,24.68,190.5,95.0,8.57,0.0,0.0,0.0,3.0
331,98.0,0.0,92.3,85.8,15.69,250.1,89.0,21.26,211.9,110.0,9.54,9.379999999999999,16.0,2.92,3.0
332,166.0,41.0,196.7,109.0,33.44,124.3,107.0,10.57,198.3,94.0,8.92,11.0,5.0,2.97,5.0
333,78.0,3.2,131.4,98.0,22.34,189.9,102.0,16.14,147.4,83.0,6.63,11.2,2.0,3.02,2.0
334,69.0,0.0,215.9,122.0,36.7,270.3,114.0,22.98,301.8,129.0,13.58,6.1,5.0,1.65,4.0
335,122.0,0.0,158.2,95.0,26.89,178.5,113.0,15.17,154.3,76.0,6.94,8.5,3.6,2.3,2.0
336,138.0,0.0,216.0,106.0,36.166,207.6,110.0,17.65,180.0,102.0,8.1,11.2,4.0,3.02,0.0
337,19.0,34.0,206.4,75.0,35.09,209.72000000000003,118.0,19.954,156.7,81.0,7.38,11.559999999999999,10.0,3.19,3.0
338,141.0,0.0,194.94,94.0,23.49,159.1,84.0,14.99,182.9,110.0,8.23,11.1,6.0,3.0,3.0
339,79.0,27.0,192.3,111.2,29.368000000000002,147.3,108.0,12.52,215.0,97.0,9.67,7.8,4.0,2.11,1.0
340,171.0,7.8,262.1,78.0,44.56,171.6,113.0,13.888,208.7,100.0,9.39,5.3,3.0,1.43,0.0
341,51.0,0.0,41.2,106.0,7.0,210.6,106.6,17.9,220.1,115.0,9.9,12.4,3.0,3.35,0.0
342,114.0,6.8,216.04000000000002,119.0,55.44,161.0,105.0,15.532000000000002,220.1,129.0,9.782,11.0,3.0,2.97,1.0
343,98.0,0.0,167.0,95.4,28.39,125.1,65.0,10.63,262.5,100.0,10.871999999999998,8.9,2.0,2.4,1.0
344,94.0,0.0,210.2,95.0,35.73,199.45999999999998,87.0,16.25,150.8,111.0,6.79,9.8,3.0,2.54,2.0
345,100.0,39.0,204.9,74.0,34.83,210.2,80.0,17.87,168.8,89.0,7.6,11.2,4.0,2.754,2.0
346,125.0,0.0,184.1,105.0,31.3,126.7,123.0,10.77,241.5,94.0,10.87,4.7,6.0,1.27,1.0
347,81.0,9.4,263.8,107.2,44.85,162.8,107.0,13.84,149.7,94.0,6.74,8.7,6.0,2.35,2.0
348,154.0,0.0,283.6,115.0,48.21,181.3,103.0,15.2,306.1,60.0,13.77,10.38,5.0,2.38,0.0
349,91.0,5.4,189.04000000000002,77.0,28.48,175.2,113.0,14.89,233.5,85.0,10.51,16.1,5.0,4.35,2.0
350,94.0,0.0,142.3,50.0,24.19,231.5,142.0,19.68,205.6,79.0,9.25,5.5,3.0,1.49,1.0
351,57.0,0.0,167.1,103.0,28.41,188.4,112.0,15.994,111.4,74.0,5.01,9.1,2.0,2.46,1.0
352,140.0,0.0,148.3,86.0,25.21,184.2,151.0,15.66,179.1,83.0,8.06,10.9,4.0,2.94,0.0
353,64.0,0.0,297.8,104.8,50.63,196.0,89.0,16.66,213.7,107.0,9.62,12.0,2.0,3.24,1.0
354,52.0,0.0,144.5,60.0,24.474,296.5,129.0,25.2,193.45999999999998,117.0,8.74,12.4,3.0,3.35,1.0
355,117.0,4.6,233.4,71.0,39.68,296.4,76.0,25.19,276.9,103.0,12.46,10.3,1.0,2.78,0.0
356,119.0,11.8,130.5,98.0,28.856,249.5,87.0,21.21,219.9,117.0,9.9,12.7,1.0,3.43,3.0
357,85.0,0.0,133.3,107.0,22.66,185.0,101.0,15.73,289.0,99.0,13.01,9.1,4.0,2.46,3.0
358,92.0,0.0,183.7,103.0,31.23,270.6,97.0,23.0,132.9,104.0,5.98,11.2,2.0,3.02,0.0
359,116.0,0.0,271.0,114.0,46.07,217.82,71.0,16.806,193.5,109.0,8.71,13.7,3.4,3.7,5.0
360,163.0,0.0,122.5,121.0,20.83,221.4,92.0,18.82,187.5,95.6,8.312,10.4,6.0,2.81,0.0
361,88.0,15.0,143.3,97.0,24.36,170.7,81.0,14.51,195.3,89.0,8.79,11.4,5.0,2.5460000000000003,2.0
362,83.0,0.0,182.5,85.0,31.03,181.5,114.0,16.074,199.1,110.0,8.96,14.7,6.0,3.97,1.0
363,117.0,0.0,110.4,122.0,18.77,242.9,103.0,20.65,170.4,75.0,7.67,13.9,5.0,3.75,1.0
364,90.0,0.0,140.8,104.6,23.94,303.0,114.0,16.619999999999997,267.4,112.0,12.03,14.1,1.0,3.81,0.0
365,137.0,0.0,137.5,102.0,23.38,176.0,98.0,14.96,210.6,88.0,9.48,10.4,6.0,2.81,0.0
366,112.0,0.0,115.9,81.0,19.7,199.7,100.0,16.97,249.3,111.0,11.22,10.0,4.0,2.7,1.0
367,52.0,0.0,213.53999999999996,108.0,48.99,129.6,136.0,11.02,229.6,73.0,10.33,9.6,5.0,2.59,4.0
368,173.0,20.0,60.2,100.0,10.23,118.1,76.0,13.386000000000001,230.1,131.0,10.35,13.3,4.0,3.59,1.0
369,3.0,0.0,125.5,100.0,21.34,266.2,78.0,22.63,270.4,119.0,12.17,5.9,6.0,1.59,3.0
370,120.0,27.0,185.38000000000002,142.0,31.514,262.8,103.0,22.34,239.9,81.0,10.8,11.1,2.0,3.0,1.0
371,132.0,0.0,99.0,107.4,16.83,189.4,76.0,15.758,156.3,108.0,7.03,10.459999999999999,3.0,2.27,1.0
372,101.0,0.0,155.4,71.0,27.082,84.0,122.0,7.14,229.1,97.0,10.31,5.8,1.0,1.57,1.0
373,58.0,0.0,177.4,107.0,30.16,204.7,104.0,17.4,141.9,123.0,6.39,15.0,9.0,4.05,3.0
374,74.0,0.0,233.6,72.0,39.71,194.34,98.2,15.634,276.3,71.0,12.43,6.3,2.0,2.122,2.0
375,113.0,0.0,210.2,109.0,35.73,199.4,96.6,16.95,173.3,94.0,7.8,9.9,4.0,2.2159999999999997,3.0
376,132.0,0.0,126.8,99.0,21.56,243.2,94.6,20.67,223.4,106.0,10.05,7.1,5.0,1.92,3.0
377,24.0,41.0,187.1,80.0,31.81,286.1,77.0,24.32,188.0,107.0,8.46,10.4,2.0,2.81,1.0
378,127.0,0.0,155.8,91.0,26.49,103.7,99.2,8.81,117.2,125.0,5.27,8.6,3.0,2.32,2.0
379,85.0,0.0,228.42,130.0,39.46,182.95999999999998,75.0,12.81,253.9,77.0,11.43,13.0,3.0,3.51,0.0
380,59.0,0.0,142.4,85.0,21.88,169.8,121.0,14.43,207.3,98.0,9.33,10.5,4.0,2.84,3.0
381,15.0,0.0,224.3,85.0,38.13,166.3,79.0,15.006,187.0,117.0,8.41,11.7,4.0,3.16,1.0
382,113.0,30.0,208.9,87.0,35.51,212.22000000000003,89.0,12.34,198.2,77.0,8.936,14.9,5.0,4.02,2.0
383,43.0,0.0,184.8,102.8,31.42,130.6,105.6,11.1,175.0,69.0,7.88,8.0,9.0,2.16,0.0
384,185.0,24.0,181.46,99.8,20.67,108.3,77.0,9.21,206.3,98.0,9.28,12.3,2.0,3.32,5.0
385,127.0,7.6,145.0,106.0,24.65,230.3,99.0,19.58,164.9,103.0,7.42,12.120000000000001,3.0,3.522,1.0
386,69.0,0.0,243.3,101.0,41.36,109.2,99.0,9.28,176.9,138.0,7.96,9.3,3.0,2.51,0.0
387,102.0,0.0,214.8,60.0,36.52,173.8,70.0,14.77,159.84,90.0,7.5,10.9,2.0,2.94,1.0
388,126.0,27.4,184.5,56.0,31.37,197.7,91.0,17.476000000000003,242.3,74.0,10.9,11.2,3.6,3.02,2.0
389,137.0,0.0,84.3,98.0,14.33,259.5,115.0,22.06,197.5,115.0,8.89,10.3,2.0,2.78,2.0
390,80.0,0.0,142.9,70.0,24.29,221.6,83.0,18.84,121.4,111.0,5.46,15.2,4.0,4.1,1.0
391,86.0,0.0,120.6,82.0,20.5,189.9,96.0,20.26,219.8,125.0,9.89,11.4,5.0,3.08,0.0
392,120.0,40.0,222.2,80.0,37.77,223.1,84.0,18.96,164.0,65.0,7.38,12.1,3.0,3.27,1.0
393,85.0,21.0,219.3,132.0,37.28,182.68,105.0,18.55,267.6,95.0,12.04,15.7,2.0,4.24,2.0
394,103.0,0.0,230.2,100.0,39.13,174.1,100.0,14.8,194.1,112.0,8.73,9.0,11.0,2.43,2.0
395,53.0,22.0,76.1,115.0,12.94,171.2,119.0,14.55,246.3,126.0,11.08,6.0,2.0,1.62,0.0
396,115.0,0.0,188.7,105.0,25.11,184.1,68.0,15.65,153.5,102.0,6.91,12.040000000000001,5.0,3.43,0.0
397,116.0,3.2,139.4,102.0,23.7,215.85999999999999,97.0,22.25,167.4,101.0,7.53,10.5,4.0,2.84,1.0
398,93.0,23.0,196.0,97.2,30.869999999999997,156.3,107.0,13.29,200.5,68.0,9.02,8.54,2.0,4.13,1.0
399,106.0,0.0,160.8,73.0,27.34,170.4,112.0,14.48,249.2,131.0,11.21,7.2,3.0,1.94,1.0
400,92.0,0.0,325.4,73.0,55.32,127.8,100.0,10.86,209.9,98.0,9.45,9.3,10.0,2.51,1.0
401,110.0,0.0,198.2,92.0,33.69,190.23999999999998,97.0,12.5,199.6,76.0,8.98,16.5,4.0,4.46,1.6
402,122.0,0.0,168.8,86.0,28.7,237.6,106.4,20.2,204.3,94.0,9.19,12.84,9.0,1.43,1.0
403,82.0,9.2,273.8,99.0,46.55,123.8,110.0,10.52,147.7,61.0,6.65,6.9,4.0,1.86,2.0
404,71.0,0.0,217.7,114.0,37.01,182.0,105.0,15.47,113.5,87.0,5.11,8.5,10.0,2.3,4.0
405,91.0,0.0,93.5,110.0,15.9,213.3,79.0,18.13,171.7,83.0,7.73,8.9,4.0,2.4,4.0
406,109.0,0.0,195.4,109.2,33.22,204.9,91.0,17.42,230.2,95.0,10.36,14.0,4.0,3.78,0.0
407,126.0,42.0,202.95999999999998,96.0,34.504000000000005,159.1,98.0,13.52,201.8,73.0,9.08,10.6,3.0,2.86,2.0
408,98.0,0.0,162.5,81.0,27.63,159.2,114.0,13.53,157.2,97.0,7.07,9.7,1.0,2.62,2.0
409,98.0,0.0,86.1,78.0,14.64,222.7,100.0,18.93,155.0,124.0,6.98,9.0,5.8,2.5759999999999996,0.0
410,78.0,0.0,89.1,124.0,28.282,226.6,121.0,19.26,249.2,88.0,11.21,6.9,5.0,1.86,0.0
411,44.0,0.0,189.7,112.6,32.25,178.9,72.0,15.21,244.7,93.0,11.01,9.8,5.0,2.65,0.0
412,60.0,0.0,190.8,100.0,32.44,196.0,85.0,16.672,151.7,110.0,6.83,9.9,9.0,2.67,0.0
413,113.0,0.0,198.6,115.0,33.76,258.0,106.0,21.93,212.18,104.0,11.06,10.2,6.0,2.75,1.0
414,101.0,0.0,176.5,105.0,30.01,198.6,110.6,16.88,210.2,150.0,9.46,7.7,5.0,2.08,0.0
415,147.0,23.6,159.72,80.0,32.01,214.7,123.0,18.25,218.0,89.0,9.81,10.2,4.0,2.75,2.0
416,21.0,0.0,197.6,105.0,33.59,206.4,88.0,17.54,169.6,143.0,7.63,9.6,2.0,2.59,3.0
417,141.0,3.4,208.5,129.0,35.45,190.3,86.0,16.18,144.7,93.0,6.51,12.0,4.0,3.24,1.0
418,87.0,0.0,183.35999999999999,101.4,30.038,144.2,95.0,16.318,284.4,119.0,12.8,16.3,1.0,4.4,4.0
419,69.0,0.0,209.6,91.4,35.63,193.1,106.0,19.312,239.9,90.0,10.8,12.4,4.0,3.35,0.0
420,169.0,0.0,157.8,96.0,26.83,160.0,120.0,14.14,198.8,112.0,8.95,13.7,5.2,3.7,3.0
421,102.0,0.0,245.4,82.0,41.72,260.3,124.0,22.13,195.1,82.0,8.78,9.6,3.0,2.84,3.0
422,174.0,0.0,72.2,80.0,12.27,173.4,99.2,14.74,130.1,121.0,8.402000000000001,11.0,5.0,2.97,2.0
423,53.0,0.0,100.2,101.6,17.03,213.8,90.0,18.17,299.8,67.0,13.49,7.7,4.0,2.08,3.0
424,44.0,25.0,152.9,106.0,25.99,205.5,147.0,17.47,247.3,107.0,11.13,8.0,5.0,2.16,1.0
425,89.0,15.0,274.0,83.0,46.58,192.2,97.0,16.34,125.9,141.0,5.67,11.9,3.4,3.21,0.0
426,116.0,0.0,215.6,127.0,36.65,105.5,110.0,8.97,291.7,80.0,13.13,11.2,7.0,3.02,3.0
427,143.0,0.0,178.2,109.0,30.29,178.62,77.4,21.64,241.3,92.4,10.86,10.12,7.0,2.3,0.0
428,78.0,20.0,205.33999999999997,102.0,42.98,217.6,105.0,18.5,107.3,93.0,4.83,11.2,3.0,3.02,0.0
429,93.0,0.0,216.2,100.0,36.75,182.8,136.0,15.54,237.9,66.0,10.71,7.8,3.0,2.11,2.0
430,106.0,0.0,165.1,84.0,28.07,290.2,79.0,24.67,250.3,140.0,9.886,8.1,2.0,2.19,0.0
431,116.0,0.0,133.8,88.0,22.75,177.1,94.8,15.616,185.2,106.0,8.33,12.4,4.0,3.35,2.0
432,42.0,0.0,217.2,122.0,36.92,303.2,58.0,25.77,147.3,114.0,6.63,14.0,4.6,3.78,2.0
433,173.0,0.0,82.1,75.0,13.96,201.2,95.0,17.1,206.7,146.0,9.3,9.6,2.0,2.59,1.0
434,80.0,0.0,157.1,95.6,26.71,302.0,69.0,25.67,317.9,159.0,14.31,15.6,4.0,4.21,0.0
435,70.0,23.0,136.94,92.0,23.088,188.36,80.0,19.07,196.1,76.0,8.82,9.7,4.0,2.62,1.0
436,162.0,0.0,183.48,126.0,31.383999999999997,284.1,84.0,24.15,181.08,87.0,7.66,8.1,7.0,2.19,0.0
