"","firmcode","VC","age","country","industry","VCinv","logsales","logemp","logassets","logemp_1","logemp_2","logemp_3","logemp_4","logemp_5","logsales_1","logsales_2","logsales_3","logsales_4","logsales_5","logassets_1","logassets_2","logassets_3","logassets_4","logassets_5"
"89","599",0,15,"BELGIUM","ICT manufacturing",0.0109110744670033,9.79351329803467,3.63758611679077,9.28357219696045,3.71357202529907,3.78418970108032,3.80666255950928,3.85014748573303,3.93182563781738,10.0351963043213,10.1310977935791,10.1675825119019,10.2529735565186,10.326268196106,9.46377849578857,9.79959106445312,10.0020561218262,9.96336555480957,10.1134519577026
"90","7195",0,2,"UK","Software",0.00313574750907719,9.04688358306885,4.18965482711792,8.0393705368042,4.74493217468262,4.96284484863281,4.9767336845398,4.68213129043579,4.48863649368286,8.97276210784912,9.07179260253906,8.7768964767456,8.49764251708984,8.54960441589355,8.33087253570557,8.72681999206543,8.48337268829346,7.26273584365845,7.35002613067627
"91","2338",0,1,"FRANCE","Software",0.00617688335478306,4.83758640289307,3.63758611679077,9.03203868865967,4.63472890853882,4.31748819351196,4.07753753662109,3.89182019233704,3.88156390190125,6.16719818115234,7.81315326690674,8.7349271774292,8.88525390625,8.79352569580078,10.8800430297852,10.7325963973999,9.4296989440918,9.46030616760254,8.41268062591553
"92","764",0,15,"BELGIUM","Software",0.0054644807241857,7.63337135314941,2.99573230743408,6.89471340179443,3.09104251861572,3.09104251861572,3.04452252388,3.13549423217773,2.70805025100708,7.7962589263916,7.87052202224731,8.08625030517578,8.03934955596924,7.98663282394409,7.0113377571106,7.09591484069824,7.66983604431152,8.13950538635254,7.40284109115601
"93","2776",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,NA,NA,NA,1.3862943649292,1.3862943649292,NA,NA,6.15264272689819,6.11359071731567,4.98690176010132,NA,NA,5.93397188186646,4.46869993209839,4.81285667419434
"94","7240",0,11,"UK","Software",0.00313574750907719,5.74938821792603,1.60943794250488,4.86662435531616,1.60943794250488,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,5.41872692108154,4.87948131561279,4.00456094741821,3.99733567237854,3.69436979293823,4.388512134552,4.41563272476196,3.9582839012146,3.96482253074646,3.9902024269104
"95","3217",0,10,"FRANCE","Software",0.00617688335478306,8.44003868103027,3.93182563781738,8.17226791381836,4.20469284057617,4.09434461593628,3.95124363899231,3.52636051177979,3.21887588500977,8.35715484619141,8.41552066802979,7.79461097717285,7.89386129379272,7.4765362739563,8.41576099395752,8.33866310119629,8.11877632141113,7.50910329818726,7.24267625808716
"96","6421",0,3,"SPAIN","Software",0.00876232236623764,6.25562286376953,2.30258512496948,6.41843557357788,2.4849066734314,2.56494927406311,2.56494927406311,2.39789533615112,2.56494927406311,6.37878465652466,6.37489700317383,6.49227476119995,6.29516553878784,6.43569087982178,6.75951671600342,6.7133584022522,6.68319320678711,6.62118673324585,6.63296270370483
"97","2046",0,2,"FRANCE","Other R&D",0.00135906494688243,3.77199077606201,0.6931471824646,2.81214332580566,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.3862943649292,4.89764404296875,4.88159465789795,4.47735023498535,4.67269468307495,5.09227418899536,4.22004222869873,4.18783044815063,3.6411235332489,3.90874814987183,4.33446741104126
"98","1911",0,4,"FRANCE","Software",0.00617688335478306,8.18543434143066,2.94443893432617,7.42027187347412,NA,3.09104251861572,NA,NA,NA,8.24883556365967,8.36292743682861,8.44445037841797,8.51843738555908,8.40701770782471,7.42142534255981,7.86595582962036,7.77385425567627,7.93338060379028,7.78573322296143
"99","2825",0,0,"FRANCE","Robotics",0,0,0,0,2.19722461700439,2.19722461700439,2.39789533615112,2.39789533615112,2.39789533615112,6.76703929901123,6.72188186645508,7.10318517684937,7.0513129234314,6.85022020339966,5.90822267532349,6.50293731689453,6.98670387268066,6.42682933807373,6.33614444732666
"100","8107",0,4,"UK","Web publishing",0.00795228593051434,5.15446615219116,0.6931471824646,4.64332103729248,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,5.10193395614624,5.12189531326294,5.08265161514282,5.01104259490967,3.81781697273254,5.2190408706665,5.30110740661621,5.04408359527588,5.10234212875366,4.09748649597168
"101","4525",0,0,"GERMANY","ICT manufacturing",0.00543970987200737,0,0,0,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,4.62511491775513,4.94399547576904,NA,NA,4.90284061431885,NA,NA,NA,NA,NA
"102","6099",0,0,"SPAIN","Software",0.00876232236623764,0,0,0,1.0986123085022,1.3862943649292,1.0986123085022,1.0986123085022,1.0986123085022,6.20551156997681,6.2277512550354,6.31598949432373,5.91335916519165,6.64099216461182,5.28751707077026,5.43585157394409,5.2572922706604,5.50954914093018,5.73681020736694
"103","2703",0,8,"FRANCE","Software",0.00617688335478306,6.15825319290161,0.6931471824646,4.88936901092529,NA,NA,NA,NA,NA,5.78779029846191,6.18504524230957,6.35620594024658,6.28823375701904,6.52892684936523,4.49998188018799,4.98290777206421,5.16479969024658,5.19717025756836,5.49777460098267
"104","265",0,7,"BELGIUM","Software",0.0054644807241857,3.62262630462646,0,8.20691394805908,NA,NA,0,0,NA,NA,5.43176412582397,NA,NA,NA,9.12856101989746,8.64184951782227,8.553786277771,7.20511865615845,NA
"105","7407",0,0,"UK","Software",0.00313574750907719,0,0,0,3.25809645652771,3.61091780662537,3.25809645652771,3.04452252388,2.99573230743408,6.87648773193359,7.68912839889526,7.37689542770386,7.10622596740723,7.24995279312134,4.9987006187439,6.37672662734985,5.74412202835083,6.09967708587646,6.62826299667358
"106","7535",0,0,"UK","Web publishing",0.00795228593051434,0,0,0,4.67282867431641,4.64439105987549,4.67282867431641,4.35670900344849,4.21950769424438,8.54517650604248,9.15211772918701,8.5374002456665,8.56239795684814,8.14469242095947,9.83173656463623,10.1292171478271,9.84129905700684,9.67725849151611,9.28946304321289
"107","6512",0,11,"SPAIN","ICT manufacturing",0.00176723045296967,6.62651014328003,3.09104251861572,7.59641742706299,3.36729574203491,3.33220458030701,3.13549423217773,2.99573230743408,2.89037179946899,6.89883184432983,6.43655490875244,6.35229206085205,6.19268941879272,6.29375457763672,6.40817785263062,6.38639402389526,6.36760902404785,4.92241382598877,4.38942766189575
"108","5092",0,11,"ITALY","Software",0.00359712238423526,8.55854320526123,3.21887588500977,8.12643337249756,3.40119743347168,3.63758611679077,3.91202306747437,4.00733327865601,3.91202306747437,8.4507646560669,8.59142780303955,8.49491310119629,8.5219316482544,8.60057353973389,8.09073257446289,8.17407512664795,8.03415679931641,8.05415344238281,8.16896533966064
"109","2026",0,1,"FRANCE","Other R&D",0.00135906494688243,4.49664306640625,0.6931471824646,4.89774465560913,1.3862943649292,1.60943794250488,1.7917594909668,1.94591009616852,1.94591009616852,5.24133205413818,5.80152940750122,6.19464302062988,6.43185901641846,6.67519617080688,5.16269874572754,5.44381475448608,5.72543048858643,5.62543869018555,5.76654577255249
"110","6511",0,2,"SPAIN","Software",0.00876232236623764,7.23873949050903,2.56494927406311,7.3230037689209,2.63905739784241,NA,NA,NA,NA,7.54734134674072,NA,NA,NA,NA,7.48682689666748,NA,NA,NA,NA
"111","690",0,4,"BELGIUM","Software",0.0054644807241857,6.5800929069519,0,5.46194505691528,0,NA,0.6931471824646,1.3862943649292,1.3862943649292,6.7916669845581,7.0896110534668,7.31385850906372,6.98352336883545,7.02608728408813,5.81478023529053,5.92359256744385,6.37013912200928,6.43331384658813,6.57291269302368
"112","5917",0,3,"SPAIN","ICT manufacturing",0.00176723045296967,8.56483364105225,4.43081665039062,7.66635036468506,NA,3.40119743347168,NA,NA,NA,8.31495380401611,7.7704701423645,NA,NA,NA,8.13537406921387,8.08663654327393,NA,NA,NA
"113","2919",0,15,"FRANCE","Web publishing",0.00154004106298089,6.51948499679565,2.19722461700439,5.41887664794922,2.19722461700439,2.39789533615112,2.56494927406311,2.39789533615112,2.19722461700439,6.63381719589233,6.72837209701538,6.89754629135132,7.1416220664978,6.91084623336792,5.8655219078064,6.091721534729,6.51901721954346,6.17813444137573,6.71422004699707
"114","5356",0,12,"ITALY","ICT manufacturing",0.0040629762224853,6.69991397857666,2.30258512496948,6.63678121566772,2.70805025100708,2.89037179946899,2.30258512496948,2.94443893432617,NA,6.86125135421753,7.0172324180603,7.05508518218994,7.45433044433594,7.43639326095581,7.23028945922852,7.48048830032349,7.6566572189331,7.67435169219971,7.59779405593872
"115","3212",0,12,"FRANCE","ICT manufacturing",0.00541679188609123,8.09282684326172,3.04452252388,7.43818378448486,3.178053855896,3.55534815788269,3.52636051177979,3.58351898193359,3.61091780662537,8.61373424530029,8.47455406188965,8.31683254241943,8.58371543884277,8.76328468322754,7.94325971603394,7.87955045700073,8.07682037353516,8.11948490142822,8.25943279266357
"116","7285",0,2,"UK","Software",0.00313574750907719,4.71375608444214,0.6931471824646,3.81561422348022,1.0986123085022,1.0986123085022,0.6931471824646,0.6931471824646,0.6931471824646,4.73473405838013,5.00801563262939,5.10692501068115,4.92323398590088,4.80960512161255,3.78382730484009,4.10170125961304,4.6717038154602,4.65829420089722,4.32408285140991
"117","2570",0,0,"FRANCE","ICT manufacturing",0.00541679188609123,0,0,0,3.21887588500977,3.21887588500977,3.21887588500977,3.13549423217773,3.29583692550659,7.86917924880981,7.88566970825195,8.05650997161865,7.77984809875488,7.90815734863281,7.22918033599854,7.66292476654053,7.25058841705322,7.20379543304443,7.06904792785645
"118","7755",0,0,"UK","Robotics",0.00206185574643314,0,0,0,4.12713432312012,1.0986123085022,1.60943794250488,NA,NA,8.59371852874756,6.31530570983887,6.46710300445557,NA,NA,9.11101913452148,8.535400390625,8.50948810577393,NA,NA
"119","2922",0,8,"FRANCE","Software",0.00617688335478306,6.86561107635498,2.4849066734314,6.64766883850098,NA,2.39789533615112,2.39789533615112,2.39789533615112,2.39789533615112,6.75353956222534,6.75139284133911,6.53454685211182,6.99102354049683,6.8986005783081,6.58494806289673,6.45648860931396,6.29936647415161,6.52290868759155,6.55965423583984
"120","1236",0,12,"FINLAND","Software",0.00459496257826686,7.2693681716919,2.70805025100708,7.62575817108154,3.13549423217773,2.94443893432617,2.83321332931519,2.83321332931519,0.6931471824646,7.58240365982056,7.50716924667358,NA,NA,7.40866708755493,7.67707824707031,7.78086137771606,7.87777471542358,7.79089260101318,7.61607837677002
"121","111",0,1,"BELGIUM","Software",0.0054644807241857,6.27159023284912,1.7917594909668,5.77128982543945,1.60943794250488,0,NA,NA,NA,6.11325120925903,0,6.59840250015259,7.27510070800781,8.68906402587891,5.81146240234375,4.76168870925903,5.9274320602417,6.74517488479614,6.61511468887329
"122","7445",0,2,"UK","ICT manufacturing",0.0101458467543125,6.2616982460022,2.19722461700439,5.16069984436035,2.30258512496948,2.30258512496948,2.30258512496948,1.94591009616852,1.94591009616852,6.50477838516235,6.55635452270508,6.30887269973755,5.90083837509155,5.95335102081299,5.48774194717407,5.29046535491943,4.90663814544678,4.96065950393677,4.68353891372681
"123","8295",0,3,"UK","TLC",0.00980392191559076,8.46865940093994,3.97029185295105,8.81012630462646,4.14313459396362,NA,NA,NA,NA,8.87295722961426,NA,NA,NA,NA,8.72086048126221,NA,NA,NA,NA
"124","5894",0,7,"SPAIN","Software",0.00876232236623764,6.26948547363281,1.3862943649292,4.96144580841064,1.0986123085022,1.3862943649292,1.0986123085022,1.0986123085022,1.0986123085022,6.36476612091064,6.04983377456665,5.67288827896118,5.58656978607178,5.21279668807983,4.99360370635986,4.12843990325928,4.11677837371826,4.20523929595947,4.07561588287354
"125","6694",1,0,"UK","Software",0.00313574750907719,0,0,0,2.7725887298584,3.29583692550659,3.04452252388,2.83321332931519,2.7725887298584,6.1262264251709,6.73035955429077,4.88309907913208,6.00226879119873,5.80097103118896,8.67860507965088,7.52184820175171,7.49198913574219,6.76343011856079,5.74053525924683
"126","7131",0,0,"UK","Software",0.00313574750907719,0,0,0,NA,2.89037179946899,2.63905739784241,2.56494927406311,2.70805025100708,NA,5.9428277015686,5.73770475387573,5.92338752746582,5.42378091812134,6.95123434066772,6.77740144729614,6.41357421875,5.82960319519043,5.92559671401978
"127","318",0,0,"BELGIUM","Software",0.0054644807241857,0,0,0,0.6931471824646,0.6931471824646,1.0986123085022,1.0986123085022,1.3862943649292,NA,NA,NA,NA,NA,5.13447046279907,5.45055103302002,6.07263803482056,6.19656658172607,6.17172956466675
"128","1581",0,3,"FINLAND","Software",0.00459496257826686,6.42097043991089,2.63905739784241,5.77791547775269,3.09104251861572,3.76120018959045,3.93182563781738,4.07753753662109,4.33073329925537,7.43497085571289,7.87546634674072,8.16959381103516,8.14548206329346,8.53197479248047,6.81938028335571,6.93512582778931,7.46979761123657,7.53318500518799,7.95035457611084
"129","7162",0,4,"UK","Software",0.00313574750907719,4.64332103729248,1.0986123085022,3.74136567115784,1.0986123085022,1.0986123085022,1.0986123085022,1.3862943649292,1.3862943649292,4.31945276260376,4.54765224456787,4.02646589279175,0.0221548452973366,4.9666485786438,3.59626650810242,3.00105261802673,2.34514880180359,0.710111558437347,3.87000966072083
"130","5443",0,9,"ITALY","Software",0.00359712238423526,6.25549268722534,2.63905739784241,7.39812088012695,2.70805025100708,2.83321332931519,2.7725887298584,NA,NA,6.3964638710022,6.18320083618164,6.03935289382935,6.46104955673218,6.56257629394531,7.42277956008911,7.36732625961304,7.39691114425659,7.37644147872925,7.42938852310181
"131","8235",0,1,"UK","Software",0.00313574750907719,9.83938503265381,4.58496761322021,9.7333173751831,4.47733688354492,4.78749179840088,4.71849870681763,4.72738790512085,4.8751974105835,9.92071342468262,10.0668811798096,9.98318767547607,10.0487661361694,10.1500644683838,9.7728271484375,9.94202995300293,9.89636993408203,9.95506954193115,10.0570383071899
"132","2923",0,7,"FRANCE","Other R&D",0.00135906494688243,6.85741806030273,1.7917594909668,6.28885555267334,1.7917594909668,1.7917594909668,1.7917594909668,1.7917594909668,1.7917594909668,6.73150110244751,6.65872478485107,6.72862768173218,6.72539281845093,6.58666467666626,6.22539186477661,6.04157590866089,6.16832256317139,6.28048133850098,6.29005193710327
"133","7143",0,1,"UK","Software",0.00313574750907719,8.260910987854,3.98898410797119,8.15096664428711,4.04305124282837,3.61091780662537,3.40119743347168,3.33220458030701,3.09104251861572,8.13341522216797,7.71881055831909,7.7216386795044,7.58366537094116,7.39156913757324,8.09777069091797,7.92598342895508,7.85913801193237,7.932044506073,7.90297412872314
"134","6002",0,13,"SPAIN","Robotics",0.0018450184725225,6.21526861190796,1.3862943649292,6.39846801757812,1.60943794250488,1.60943794250488,1.7917594909668,1.7917594909668,1.7917594909668,6.58796882629395,6.26929759979248,6.2805700302124,6.40615034103394,6.4349250793457,6.66852617263794,6.55918121337891,6.63535833358765,6.71456813812256,6.78302955627441
"135","6246",0,2,"SPAIN","Pharmaceutical",0.00445434311404824,7.31577634811401,3.09104251861572,7.0326042175293,3.33220458030701,3.33220458030701,3.52636051177979,3.7376697063446,3.04452252388,8.10292625427246,8.10114479064941,8.20466423034668,8.36523056030273,7.87189865112305,7.61658716201782,7.80472373962402,8.14750862121582,7.97070455551147,7.86474084854126
"136","6450",0,7,"SPAIN","TLC",0.00524934381246567,6.46855926513672,2.63905739784241,5.74452590942383,2.89037179946899,3.178053855896,3.04452252388,2.94443893432617,2.83321332931519,6.87369155883789,6.85767030715942,6.78731393814087,6.94872617721558,6.73181819915771,5.93568420410156,6.01177358627319,5.61811304092407,5.85590267181396,6.01699066162109
"137","7398",0,1,"UK","Robotics",0.00206185574643314,8.81270885467529,3.55534815788269,8.3253984451294,3.61091780662537,3.7376697063446,3.78418970108032,3.89182019233704,4.04305124282837,8.69834423065186,8.75466156005859,8.7260913848877,8.92417144775391,9.1505823135376,8.11011695861816,8.02380180358887,8.07104778289795,8.30288219451904,8.48048496246338
"138","2116",0,0,"FRANCE","Other R&D",0.00135906494688243,0,0,0,2.0794415473938,1.60943794250488,1.3862943649292,1.3862943649292,1.60943794250488,3.38293814659119,4.06578016281128,0,3.62080478668213,5.22111988067627,7.46830654144287,7.2177906036377,6.72608613967896,6.47121047973633,6.18887186050415
"139","1375",0,5,"FINLAND","Software",0.00459496257826686,6.94210577011108,2.63905739784241,6.14442729949951,2.99573230743408,2.94443893432617,3.09104251861572,3.25809645652771,3.27714467048645,6.72602939605713,7.32744979858398,7.70801734924316,7.78880643844604,7.99916172027588,7.14288949966431,7.18778610229492,7.59598445892334,7.66347551345825,7.62520408630371
"140","6096",0,4,"SPAIN","ICT manufacturing",0.00176723045296967,7.05272483825684,3.04452252388,6.09166288375854,3.04452252388,3.04452252388,3.04452252388,3.04452252388,3.04452252388,7.38966655731201,7.43835783004761,7.28198432922363,7.338059425354,7.48530435562134,6.50561809539795,6.47040271759033,6.70896053314209,7.01478910446167,6.91861295700073
"141","4828",1,0,"ITALY","TLC",0.0247933883219957,0,0,0,2.0794415473938,2.7725887298584,3.61091780662537,2.30258512496948,2.19722461700439,5.93048906326294,7.24910259246826,7.59615707397461,8.03745269775391,7.69936323165894,8.34193992614746,7.64493036270142,7.70554542541504,7.86910915374756,7.64573192596436
"142","3914",0,0,"GERMANY","Biotech",0.0274285711348057,0,0,0,1.0986123085022,1.60943794250488,1.60943794250488,1.60943794250488,2.0794415473938,4.84246969223022,NA,6.25838851928711,6.94021463394165,6.92385339736938,NA,NA,NA,NA,NA
"143","3789",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,1.0986123085022,2.19722461700439,1.94591009616852,1.94591009616852,1.94591009616852,6.38740396499634,7.93924188613892,8.04855155944824,8.00429058074951,7.75620603561401,NA,NA,NA,NA,NA
